STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/23/1974,,51,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/24/1974,,40,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/25/1974,,35,26
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/26/1974,,37,22
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/27/1974,,42,24
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",2/28/1974,,53,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/1/1974,,51,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/2/1974,,43,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/3/1974,,46,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/4/1974,,72,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/5/1974,,69,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/6/1974,,59,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/7/1974,,72,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/8/1974,,57,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/9/1974,,41,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/10/1974,,50,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/11/1974,,47,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/12/1974,,47,27
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/13/1974,,40,22
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/14/1974,,51,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/15/1974,,53,30
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/16/1974,,56,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/17/1974,,44,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/18/1974,,51,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/19/1974,,60,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/20/1974,,51,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/21/1974,,51,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/22/1974,,49,32
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/23/1974,,58,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/24/1974,,65,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/25/1974,,37,22
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/26/1974,,53,25
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/27/1974,,48,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/28/1974,,53,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/29/1974,,38,29
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/30/1974,,44,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",3/31/1974,,49,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/1/1974,,57,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/2/1974,,62,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/3/1974,,74,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/4/1974,,79,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/5/1974,,75,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/6/1974,,51,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/7/1974,,63,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/8/1974,,53,44
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/9/1974,,44,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/10/1974,,50,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/11/1974,,63,36
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/12/1974,,66,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/13/1974,,62,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/14/1974,,64,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/15/1974,,64,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/16/1974,,63,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/17/1974,,68,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/18/1974,,74,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/19/1974,,61,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/20/1974,,65,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/21/1974,,78,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/22/1974,,81,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/23/1974,,73,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/24/1974,,59,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/25/1974,,65,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/26/1974,,69,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/27/1974,,69,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/28/1974,,83,49
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/29/1974,,91,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",4/30/1974,,82,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/1/1974,,75,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/2/1974,,62,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/3/1974,,57,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/4/1974,,63,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/5/1974,,56,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/6/1974,,59,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/7/1974,,59,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/8/1974,,65,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/9/1974,,67,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/10/1974,,67,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/11/1974,,67,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/12/1974,,74,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/13/1974,,66,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/14/1974,,83,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/15/1974,,88,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/16/1974,,82,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/17/1974,,94,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/18/1974,,78,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/19/1974,,70,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/20/1974,,72,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/21/1974,,78,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/22/1974,,91,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/23/1974,,76,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/24/1974,,70,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/25/1974,,71,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/26/1974,,69,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/27/1974,,60,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/28/1974,,73,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/29/1974,,70,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/30/1974,,69,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",5/31/1974,,65,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/1/1974,,78,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/2/1974,,69,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/3/1974,,76,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/4/1974,,80,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/5/1974,,84,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/6/1974,,85,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/7/1974,,69,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/8/1974,,78,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/9/1974,,90,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/10/1974,,98,74
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/11/1974,,82,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/12/1974,,74,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/13/1974,,76,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/14/1974,,77,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/15/1974,,73,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/16/1974,,74,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/17/1974,,79,65
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/18/1974,,81,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/19/1974,,83,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/20/1974,,86,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/21/1974,,82,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/22/1974,,86,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/23/1974,,75,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/24/1974,,79,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/25/1974,,64,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/26/1974,,67,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/27/1974,,68,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/28/1974,,64,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/29/1974,,78,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",6/30/1974,,85,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/1/1974,,84,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/2/1974,,92,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/3/1974,,90,72
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/4/1974,,95,76
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/5/1974,,88,73
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/6/1974,,86,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/7/1974,,91,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/8/1974,,92,75
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/9/1974,,95,75
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/10/1974,,92,74
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/11/1974,,81,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/12/1974,,84,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/13/1974,,88,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/14/1974,,94,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/15/1974,,91,77
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/16/1974,,87,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/17/1974,,85,65
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/18/1974,,88,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/19/1974,,93,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/20/1974,,82,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/21/1974,,82,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/22/1974,,84,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/23/1974,,78,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/24/1974,,70,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/25/1974,,76,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/26/1974,,76,63
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/27/1974,,81,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/28/1974,,82,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/29/1974,,83,72
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/30/1974,,86,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",7/31/1974,,88,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/1/1974,,88,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/2/1974,,88,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/3/1974,,88,73
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/4/1974,,91,73
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/5/1974,,83,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/6/1974,,80,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/7/1974,,75,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/8/1974,,83,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/9/1974,,82,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/10/1974,,79,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/11/1974,,79,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/12/1974,,84,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/13/1974,,84,65
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/14/1974,,90,72
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/15/1974,,84,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/16/1974,,87,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/17/1974,,86,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/18/1974,,84,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/19/1974,,87,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/20/1974,,90,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/21/1974,,85,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/22/1974,,80,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/23/1974,,85,73
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/24/1974,,89,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/25/1974,,82,66
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/26/1974,,77,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/27/1974,,88,72
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/28/1974,,88,73
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/29/1974,,86,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/30/1974,,89,69
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",8/31/1974,,84,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/1/1974,,86,71
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/2/1974,,72,64
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/3/1974,,82,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/4/1974,,68,58
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/5/1974,,71,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/6/1974,,66,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/7/1974,,69,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/8/1974,,75,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/9/1974,,80,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/10/1974,,84,62
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/11/1974,,83,65
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/12/1974,,87,68
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/13/1974,,89,70
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/14/1974,,71,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/15/1974,,72,52
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/16/1974,,75,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/17/1974,,78,59
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/18/1974,,77,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/19/1974,,78,61
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/20/1974,,84,67
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/21/1974,,80,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/22/1974,,70,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/23/1974,,60,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/24/1974,,60,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/25/1974,,68,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/26/1974,,72,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/27/1974,,80,53
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/28/1974,,72,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/29/1974,,82,60
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",9/30/1974,,67,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/1/1974,,63,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/2/1974,,59,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/3/1974,,52,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/4/1974,,60,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/5/1974,,74,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/6/1974,,80,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/7/1974,,75,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/8/1974,,60,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/9/1974,,63,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/10/1974,,71,47
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/11/1974,,66,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/12/1974,,73,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/13/1974,,64,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/14/1974,,66,56
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/15/1974,,75,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/16/1974,,54,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/17/1974,,66,46
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/18/1974,,53,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/19/1974,,49,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/20/1974,,45,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/21/1974,,48,31
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/22/1974,,64,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/23/1974,,64,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/24/1974,,58,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/25/1974,,62,41
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/26/1974,,60,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/27/1974,,68,43
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/28/1974,,59,40
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/29/1974,,68,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/30/1974,,68,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",10/31/1974,,71,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/1/1974,,81,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/2/1974,,73,57
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/3/1974,,57,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/4/1974,,75,55
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/5/1974,,65,54
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/6/1974,,61,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/7/1974,,56,50
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/8/1974,,62,45
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/9/1974,,62,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/10/1974,,62,38
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/11/1974,,61,37
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/12/1974,,61,51
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/13/1974,,58,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/14/1974,,63,42
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/15/1974,,48,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/16/1974,,50,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/17/1974,,50,33
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/18/1974,,55,34
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/19/1974,,61,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/20/1974,,55,48
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/21/1974,,52,35
USW00014734,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US",11/22/1974,,40,29
